labels,path
sad,./Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F007.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M082.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F014.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M016.wav
angry,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M008.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F010.wav
sad,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M017.wav
neutral,./Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M025.wav
sad,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F026.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M045.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M034.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F014.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M030.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F017.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M031.wav
angry,./Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M018.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F037.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M012.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M020.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F014.wav
angry,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F008.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F015.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F031.wav
sad,./Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M005.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M022.wav
happy,./Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M000.wav
happy,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M020.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F026.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M005.wav
angry,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav
neutral,./Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M006.wav
angry,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F011.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M022.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M017.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M034.wav
neutral,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M012.wav
neutral,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F003.wav
neutral,./Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M016.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M040.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F037.wav
happy,./Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M012.wav
sad,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M035.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F014.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F005.wav
angry,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M022.wav
happy,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F009.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F009.wav
happy,./Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav
sad,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F014.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M000.wav
neutral,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M050.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M020.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M048.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F032.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M022.wav
sad,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F005.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F004.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F010.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M031.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F013.wav
sad,./Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F022.wav
happy,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F001.wav
neutral,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M029.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M009.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F001.wav
angry,./Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F036.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M033.wav
neutral,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F021.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F017.wav
happy,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M006.wav
happy,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F001.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F006.wav
happy,./Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.wav
sad,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F007.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M017.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F016.wav
sad,./Session4/sentences/wav/Ses04M_script01_3/Ses04M_script01_3_M032.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M035.wav
happy,./Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M020.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M013.wav
angry,./Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F009.wav
angry,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F041.wav
neutral,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav
neutral,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F014.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F015.wav
sad,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M026.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F028.wav
neutral,./Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M012.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M009.wav
neutral,./Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M018.wav
neutral,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M005.wav
neutral,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_M007.wav
sad,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F039.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M015.wav
neutral,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F007.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M005.wav
neutral,./Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M021.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M015.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F025.wav
neutral,./Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M007.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F011.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F005.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F013.wav
angry,./Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M032.wav
neutral,./Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F023.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_M019.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M020.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M026.wav
happy,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F005.wav
happy,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M014.wav
neutral,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M005.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M021.wav
neutral,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M034.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F013.wav
angry,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M020.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F025.wav
happy,./Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M001.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F037.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F013.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F004.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M040.wav
angry,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F035.wav
angry,./Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F002.wav
neutral,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M000.wav
sad,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M029.wav
neutral,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F015.wav
angry,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F011.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F053.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M041.wav
sad,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F022.wav
happy,./Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F006.wav
angry,./Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M007.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F034.wav
angry,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M036.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F014.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M023.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M021.wav
happy,./Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M014.wav
angry,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M046.wav
sad,./Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F018.wav
neutral,./Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F006.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F044.wav
angry,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M012.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M021.wav
angry,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.wav
neutral,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M001.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M030.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F018.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F019.wav
sad,./Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M019.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M002.wav
angry,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M006.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M029.wav
happy,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F017.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F026.wav
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M002.wav
sad,./Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M020.wav
angry,./Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M012.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F017.wav
sad,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F025.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F015.wav
sad,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F012.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F017.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M016.wav
neutral,./Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M008.wav
angry,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F014.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F028.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M024.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M020.wav
neutral,./Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M009.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F029.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F006.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F014.wav
happy,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F009.wav
happy,./Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M042.wav
angry,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M033.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F037.wav
happy,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M008.wav
neutral,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M025.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F012.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F008.wav
happy,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M000.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F006.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M036.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M021.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F042.wav
angry,./Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F011.wav
happy,./Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M044.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav
sad,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M045.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M000.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F004.wav
sad,./Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M027.wav
angry,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F035.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F000.wav
neutral,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F021.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M023.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F003.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M032.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F002.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F031.wav
neutral,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M014.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M010.wav
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M005.wav
angry,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F008.wav
angry,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M011.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F005.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M002.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M016.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F025.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F031.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F030.wav
angry,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M030.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M041.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F032.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M027.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F015.wav
happy,./Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F030.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F027.wav
neutral,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M031.wav
neutral,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F015.wav
angry,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F007.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F007.wav
happy,./Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F003.wav
neutral,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F002.wav
angry,./Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M017.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M014.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M030.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav
sad,./Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F009.wav
neutral,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M031.wav
sad,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F025.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M013.wav
happy,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_M031.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F023.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F012.wav
angry,./Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M015.wav
happy,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F030.wav
neutral,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M000.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F000.wav
angry,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M005.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F010.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F012.wav
neutral,./Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M001.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M045.wav
happy,./Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M014.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F005.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M042.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M032.wav
angry,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F041.wav
happy,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M009.wav
sad,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F033.wav
neutral,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M009.wav
sad,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M013.wav
angry,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M017.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M031.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M038.wav
neutral,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F036.wav
angry,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F010.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F013.wav
angry,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M031.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M017.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M030.wav
angry,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F042.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F019.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M040.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M026.wav
happy,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M043.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F019.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M010.wav
angry,./Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F028.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F041.wav
